y,x0,x1,x2,x3
-154.4084836325141,-2.037370096302168,-0.8570508114681482,1.01392756363734,1.2920138149635305
-159.90780134198633,-2.1442537696158377,0.6994940342990681,0.016075637703692604,0.1458053189977116
172.85634945785154,-0.16424074310790399,0.30834562242112296,0.4215988213347816,0.4461997566959529
-22.31506529713795,1.4492826684585656,0.4039410481375311,0.287931636688537,-1.384142846775464
67.69826663403418,1.998461461010747,1.0933585075832353,-0.8179751914091267,-0.8525801209767307
87.41136891865114,-0.09507673730099277,0.6776802057437336,-0.5511573639377152,-0.8972710225001606
211.78875316937655,1.0694036315980988,1.8467788634783255,-1.277523319684042,-0.691911137075583
113.05336723255783,2.3522526852482946,0.7272302532748226,-0.7504237236757187,-1.3191133254052534
-41.795917579923696,-1.1425288313022257,0.21112370750656279,-2.026560262094118,0.03174924306454726
-67.02944914178107,-0.24427108942522394,1.1369020962717358,-0.9010087215546476,1.1085482379018732
-21.649244087129958,0.6018176039871458,1.6900771028047652,-1.3371033861368768,-1.3586011398874893
11.603892655468016,-3.326870107456545,0.47416085312653256,1.0917086302169383,-0.7220667003612804
-120.51853077293542,1.0701422979192774,-0.11291160052109334,-1.5026035064556387,0.4341714279688627
-160.1648757866539,-0.27433672188806524,0.8165081720451356,-0.5640219922626117,0.6657423786391576
62.452823331503076,0.9690051889409822,-0.4427352374938638,1.0102051837970971,-0.32069117709417355
137.52691741683915,-0.6950125040015293,1.7751721469374477,0.715088171913615,-0.8003025135857529
-29.247303991733666,-0.36607464938305695,-1.1273313896158605,0.03894386346343251,-0.8777691974938875
-198.40035933021193,-1.1726940298626733,-0.09865099077194307,-0.07152957773184636,1.219586857993127
-135.56762408820947,-0.6558725775709259,0.21767302747958012,1.0256524077916112,-0.7889644381714115
89.20483961057818,-0.5172537948320446,-0.1324524553120121,-0.20178771819674757,0.6824347239019622
80.37268106424486,-1.5327117253618248,1.7284220021059147,0.8822916721426998,-0.2629742655806045
-150.08144078246826,0.5481692621978163,-0.5473792661788898,0.6724576919035279,-1.1137759428564733
113.20451937091245,0.8228663276811264,0.10228776640992371,-0.1922219913468345,0.22294326509879542
-28.670972912129535,0.06950811452618208,-0.5791614848890726,0.05297562580775306,1.3216486858084544
58.409667384951405,3.482840642892061,0.3177062692199848,1.254194214513803,0.917248395390661
63.52976297039419,-0.484130341153043,-1.0191331306822646,2.0830593102595256,0.7653969495379638
-42.04331808857121,-1.264908850911241,0.440242080691744,1.2439497301002893,0.07491735533314595
43.559562690579625,-1.5360300823172226,0.4917715851647275,0.7290692237389916,-0.3727101169177249
28.220043053785204,-0.3369176270928262,-0.7779077048882135,1.0201351875895621,0.5242322619939247
158.84688122068403,-0.7481233813606569,0.3409232174098225,1.4884114131404362,-0.008469636072610899
-5.484616688162788,-1.2834510175531577,0.39860873491408566,-2.5423016350457086,-0.2578181169327995
-274.3612230802538,0.3796281851602373,-3.136547096243239,-1.8663060144007295,-0.9189602855071262
-55.17856804441266,0.33463906253540193,-0.843908599457988,0.9949322019156321,-0.9897624969514618
24.932021152479905,0.8642961565755786,0.09203489510200695,0.5332124008860791,-1.0351855874018738
162.60297487185176,2.069684124667455,-0.7233004038684901,1.535843918885441,1.8343767047540742
-87.24353355924528,-1.574108268837598,0.19433313319754628,0.7834343909728855,-0.7684094293068287
145.83365801990038,-0.5483214316717212,0.8231031532930552,-0.2755879229543284,0.07670528841911423
155.0163042255755,0.6115665572505965,-0.07094980739458165,-1.4165993542174717,0.7488371361785195
167.44901375295566,2.012263993443461,0.0003191106090294564,-1.7168409631260257,-0.036577913117116646
3.9577418789618584,0.47582970094469484,-0.682983966174106,-0.42794628997133,0.36481880416033846
89.12118038535341,-0.5817734640153895,1.1617644954607294,0.342443628508575,-2.495728536245497
-19.671156352716558,-0.6771006703271639,-1.0110747500841566,0.5611641980874248,0.148227435905616
-20.416961334221433,-0.034045392986674326,0.5721638524584541,-1.944761856102207,1.1862915678283334
9.449458231360591,0.5710335188840954,0.17428368055647953,-1.5800695226876613,-0.5609986006931457
52.60322879636999,1.7179255045124677,-0.3272280817441244,-1.6610177043931806,1.4082669995812294
-0.6725436403360838,-0.650681919691671,-0.43214411493189614,0.5826777080082903,0.2429392630584804
184.77486457658551,0.41173407701356773,-0.11490182091008144,1.562019163751696,1.0003108526181363
-102.97130869679202,-0.2987258432131629,-0.7127046039164141,-2.4131383417363272,0.7380170766446099
-75.06891677950648,0.32552734660505384,-1.2699409029426747,-0.5854342913275612,0.04573687169336308
-132.21753583083628,-1.2214291650957685,-0.7074208875637867,-1.1343184830306183,1.8044766415797258
