y,x0,x1,x2,x3
0,1.3103620772087607,-1.4659449973462149,-0.8199804382742251,0.6178734532337551
0,0.7282479647076168,-0.8188240923432277,-0.45825154547329405,0.3467064465598047
1,2.0895814441324836,2.7221112875467672,1.8181348533853088,-3.0984641919744913
1,-2.225107522942986,-1.2421699806873576,-0.9127455778588692,1.9624690843614014
1,-0.6938176445038051,1.5252812964812434,0.8969202123458009,-0.9317415835862212
0,0.25651542598663224,-0.8136983103590536,-0.48590755170417926,0.5460752359984249
0,0.26891238870113243,-1.074964288427785,-0.6464964875533288,0.7515950425592185
1,-0.3563841271728977,1.5725333458443778,0.9481580480825443,-1.1154478302492032
1,0.4048112617541785,0.6009346010148803,0.3976816096456074,-0.6596504519479799
0,-0.7419702439752693,-1.4245143624904177,-0.9284835440849629,1.4698126447394646
0,-0.6386057652822452,-1.5978021887484701,-1.0287796235716598,1.5650817906186003
1,-1.6247057858861131,0.27009438456598567,0.06069622909274311,0.4829061520010066
0,-0.748817321444155,-1.4648563977056348,-0.9538525076003169,1.5053265510591283
0,-1.4758447025452677,-0.2044567366011233,-0.2227347219647913,0.8016977404253263
0,0.5815158561723968,-0.22720916457691887,-0.10236447968929029,-0.06748582455316719
1,1.2807256398116933,1.3641492055891005,0.9263942296884636,-1.6535114308100367
1,0.3123879899069528,-0.331238971528921,-0.18421416665853163,0.13257865631764026
0,-1.2150586646578936,-0.6349110689867489,-0.47161150835769894,1.0366142758951413
1,1.5923708614297336,0.8820547428205623,0.6489394649320305,-1.3988568213984884
0,-1.134833303624538,-0.7312982704769679,-0.5259135579065118,1.0797991339799438
1,0.7440087606623651,3.6749041873193597,2.318811263815595,-3.286982514439926
0,-0.16241785606746184,-1.2763747093218711,-0.7991018786376166,1.100229693743203
1,2.893495621007939,2.7009998909204342,1.8576200207558673,-3.4282344212451044
0,1.8276519718834312,1.9337988483572908,1.3140349763329158,-2.349220341153915
0,-1.2508412702355347,-0.5734670903804436,-0.4359920447853946,1.0024594640937492
1,1.8706268859086,2.4646794567846455,1.6447982309561495,-2.7962336883596324
0,0.2479216354650552,-0.051247269456562106,-0.015459437774091915,-0.06559191000272291
