y,x0,x1,x2,x3,x4
-90.9887967826693,-0.40061338438933713,-0.34632579085338383,-0.8640758094097979,1.1089576721842085,-1.744128498546184
-183.42783362346967,-1.3649506550810264,-1.5556864999987534,-1.9492099088416046,-0.9962622449953208,-0.8538853106864805
124.86006624256993,1.5282385533023466,-0.4001455750725073,0.7879399732227296,0.4780189930281321,0.31055827526110585
297.0638135650854,-1.0249709372379747,-0.5760049060684003,1.4222095667905446,1.8493825478203791,-0.5591754826319609
-69.75087543993526,-0.2843679928825567,-1.1377578823787577,1.2921239584032513,-1.7092177134001192,0.696733447003053
-124.04633651997136,0.2644960422445011,2.3063625145714752,-1.3503837784588073,0.4084767105682685,-0.9890804643090686
33.52336583628252,-1.6997261580407301,1.433844789356236,-0.5925495410925453,1.157175411791881,-0.327266120141024
3.841315654948154,0.19410261466791315,-0.7578876372911476,-0.06756834979788029,-0.4241884437776628,-0.1646823783531496
-60.70243065493489,1.1813687269867659,-0.17917593457444472,-0.1587928942230444,0.44303942641679267,-1.3254261311634186
-126.24254188077289,1.928536229005962,1.1610757645652043,-0.6974097473896533,-0.3833763847099673,-1.8061999690019024
-87.77311313443782,1.0270191040677874,-0.9176593513931287,-0.8717060759317391,-1.1436052073674865,-1.0116817715042548
-11.789474112372924,0.49680341174615134,-0.8870279353496575,-0.1229923091888689,0.07875389811152493,1.4481017077512297
27.089552828799185,-1.5381992823016037,0.28112720166565447,0.338689753915631,-1.0103519934976668,-0.24546295684108219
24.346562809915334,0.9214558330063087,2.41446814818602,-0.3259658152087884,0.9956871574430356,-0.9948917897120658
-38.574487643247416,0.15056129699285528,0.030888072767248868,-0.1663487968102764,-1.0112259728328679,1.4987215236016511
319.42201336508987,1.1101286330310072,1.9191343360454574,2.3969552071220517,0.8153317397608479,0.6954651151894743
-265.449467666268,0.26746556375296715,-1.4964837653489902,-1.2904327756174172,-2.499136912039059,0.20564178354528612
74.71471921174998,0.373140508380143,0.17277271061113644,0.9822832209976065,0.5781489349639988,-0.40237830996808277
-44.82705050710764,1.8321508151253214,-0.057676586151992996,0.1931891363825666,-0.6134003864958435,-0.03587269292536951
147.32843474893048,-0.5478213429714908,-0.7468852233674047,1.302444308265841,0.665720564986441,1.2730801641306204
108.09415338182127,-1.6549990462439335,-0.18677462289673438,-0.000446296838317208,1.473935396432161,0.25142736090327406
56.02929917297381,-0.7864699932248288,0.36868628305802564,0.10399197867691534,-0.7037034250382339,0.9037737486483605
101.01808922028877,-0.10540051956096719,1.3646874194204417,0.27948728348010893,0.28003032501222774,1.3812256922589223
95.92035858962923,-2.16433688241978,0.18648712157382785,0.04884460563804739,0.03445321108846859,0.18331284782315257
45.39673572784825,0.8856111532698152,-0.11191245713275694,0.7763252724346184,0.09754831900633107,0.6650424721697291
-67.50751366462976,0.691133316808763,0.8045192414289997,-1.2355083417337689,0.8766797300647905,-0.07978129657076391
-224.28580044817716,-1.9673130282883948,-1.006530109365719,0.25191828804116173,-1.8888874575239927,-1.4545671116295493
102.1526058321197,0.5043432542188803,-0.251081427002554,-0.543031132049605,-0.604785384626308,0.801759660412201
-38.29467563061529,0.923190201510672,0.22082375231119925,-0.7722877515828317,0.6703128764438014,2.125207762459499
-160.57738970679554,0.8521962079662729,1.316541279867575,-0.63216166053214,0.04497177233902199,0.574584463530094
-63.82787505457536,-0.42238469901807185,-0.06947591927372296,-0.9002624386277417,-0.09563288942743169,-0.13472586817610774
-153.31336939022964,1.3903388935053984,-2.016465794515244,-1.5978728516465888,-0.08109820728296104,-0.8877830649510556
-125.55954240117912,-2.568526978676456,0.08741470542811082,0.22135626952576776,-0.6831363204421789,0.6132642184721363
-172.17548276582926,0.598550696598242,-0.920411370552727,-0.9184732417308364,-0.016207246527847982,-0.5969457493102303
194.58187225406675,-0.7271977028623005,0.6458262213519581,0.47575422115910365,-0.21094545277379448,-1.2557184559167704
-80.52877598826177,0.9807612991149693,-1.715446371988302,-0.1196147703571644,0.4883602764295158,0.5434413711312596
-161.8810126343568,-0.2743072783938627,-0.2541543175499163,-0.7813067322178807,0.8228131486414884,-0.14033091900108693
-100.45883434035466,0.48765576229296187,-0.39090178048856816,-0.0830259655227559,-0.29964235232907893,-0.23162386310449903
52.51355718369992,0.1713482728761011,0.09875002034505105,0.6530711159265811,-0.6038076133740675,0.6414931715231401
-53.779327975593446,1.3831347632270568,0.5163447005124527,0.49115849517345195,0.7005781143608629,-0.3751249498448692
151.3529057349542,0.38516936572126576,1.0372343643079316,0.025515183672593283,0.7829886558000394,0.5725321946824955
5.520935756044793,1.4842069099715394,-0.17922469854545747,-0.4774573235904552,0.06215566897757988,1.0007760712452751
-206.31996157663633,0.12692486792162563,-0.6337199016859663,0.10335495406731686,-1.0480936546351751,-2.441180748982548
-246.67415317864925,-1.0080492714382139,0.4225853091503115,-0.9257690802294444,-0.9014328286305616,-1.3934510591431928
-45.836336010535916,0.02337304133500127,1.195616882686967,-1.3059323647677707,-0.5716774705345959,0.8950251242223844
41.601650463510666,-0.16716877435038,0.41602174906776257,1.248450298019977,-1.2457265530543504,-0.5766109302850346
-21.068347896366795,2.1681462929543445,-0.4894511755973209,-0.333040186269042,-0.6340314368900533,-2.102764714079444
-112.47278465158941,-1.882534533899302,2.210423792692275,-0.1344670051202094,-0.41793542377092413,-1.7992649954418056
194.7513111699143,-1.0702049753767373,0.9495359428033273,1.8807058970751191,0.6771421037839653,-0.44661510289056155
101.79857077630602,-0.7270038826728756,0.17076168723544788,0.116482899249951,0.21798687471363912,-0.5444868657731535
-44.537967787847776,0.11763615152472746,-2.3767478594648868,0.9833018364545592,0.3757582010006244,-0.5611442231921084
-162.0992870624846,-0.03353451940678301,0.8869000405151856,-0.12194248848713349,0.7439524195652296,1.0226713328193564
8.80986724263903,-0.6456950626067046,0.8881068337977231,-0.4818622829894724,0.6902246997896967,-0.35574869299623013
92.94126711389643,0.16500325823877832,-0.5224279936701923,-0.28356554147639673,0.8935016302165125,0.1579310085086498
298.8349908597272,0.48791759008519586,0.29375535244008044,0.9116323345826168,0.7422967161328866,0.041321924833233374
79.08800627121103,-1.1109868593825067,0.24911508537308166,-0.46150455428582476,0.2003742185828377,0.17658156523889096
116.79434724780714,-0.6404627370033047,-0.3260143222161452,1.2525711392611352,-0.2704112757515265,0.6459068626553549
