-8.209284932180105798e+00	6.273382633324406932e-01	-5.861784494468887274e+00	2.161548964450318966e+00	-1.953681866041609982e+00	6.400066703294577053e+00	7.664362587420805006e+00	2.247047762045172092e+00	4.608156778035112922e+00	-7.079571035077461438e+00	-1.747762093395621497e+00	-9.423455590332181941e+00	-8.660772497419138460e+00	3.873156322906753157e+00	-5.869392048758698799e+00	6.268887438679330515e+00	-8.262354238080193980e-02	4.215184932406182305e+00	3.726913735439806974e+00	3.883967965872834771e+00	1.031748797473318646e+01	7.461566773659109586e+00	3.141273581794239877e+00	-3.537940055912418558e-01	-1.011529771766037200e+01	1.754643317658747481e+00	-2.662184917001595874e+00	7.674922911950196713e+00	-7.180754973326895829e+00	4.526408339471188036e+00	2.758525826270785242e+00	1.029240422933251464e+00	-4.446111042511041722e-01	-5.569976151641428785e+00	4.284708530967803242e+00	-2.513352513418625200e+00	2.289611045208522988e+00	-8.304887091349282713e+00	1.012947786616649815e+01	-5.447943385414314221e+00	6.693339810625459352e-02	8.788601147937363578e+00	2.107357703561087980e+00	-9.089683702434353307e+00	-7.834958478395463111e+00	-3.369885192709239696e+00	-8.615445576026299790e+00	1.025453898672945918e+01	-6.852737529694723939e+00	8.965517263944160931e+00	6.942081945182181357e+00	4.150545135177278411e+00	7.830439073158228069e+00	5.901432332955651283e+00	-9.166976540788526862e+00	-4.910702448413829302e+00	1.072582131869370237e+01	-1.563721147294916181e+00	-2.184251044736865488e+00	-1.398395709624116412e+00	-3.156053147669169334e+00	-5.748183569012070837e-01	-6.762892729330021169e+00	7.866284443902094026e+00	-8.758713770048592195e+00	5.082282241540394985e+00	-1.842167971524990122e+00	7.086877874999302662e+00	-4.743782619402034939e+00	-6.537079716635174620e+00	7.989889961483652492e+00	1.092284175953196801e+01	-9.219958779556819195e+00	5.760742146674419750e+00	-6.823211589379480024e+00	-3.674606287246602321e+00	-1.878941557985678079e+00	9.151408745548831547e+00	-1.093752936309474677e+00	-3.178288926401184433e+00	3.790311772915944566e+00	-1.703931233397608658e+00	-2.883332538022306490e+00	-6.367743233028181571e+00	8.427338253560645143e+00	-1.087248643913116375e+01	2.509366015899900493e+00	4.960667715292526481e+00	-5.712785470621829731e+00	-5.186090226414422411e+00	-3.648521034770769056e+00	9.260128518685606380e+00	-8.844304574315390965e+00	2.607809047114995060e-02	-2.649741560965744647e+00	5.864013247276079532e+00	7.992860427610780860e+00	-1.591303010016054786e+00	-7.280861336070698187e+00	6.845801574347584406e+00
9.442769974398782296e+00	-8.050204740792350933e+00	9.620663174570982079e+00	2.462503360074729919e+00	-9.807974167946571953e+00	2.248603969854623408e+00	6.813966620561116017e+00	-4.730102496116304955e+00	2.686699543089321907e+00	-4.004233011021447908e+00	8.176927300813559896e+00	8.474900317898629964e+00	-1.092244854682775390e+01	-8.682825286976486368e+00	-1.037340363283749767e+01	-1.510768706080176660e+00	6.957165105514890868e+00	-7.406986711137844459e+00	-6.095356983604876433e+00	1.337317742683511224e+00	1.342805556692580504e+00	8.981760837615587079e+00	1.892149232679922521e+00	1.042574416319898001e+00	-3.037847855110897388e+00	1.844421233470827648e+00	4.572797481681182497e+00	2.482908375333847228e+00	-3.932291450738445882e+00	9.489221562741407823e+00	4.729185090032975047e+00	-9.174653909021218468e+00	4.913792255544968679e-02	-8.765608014496370615e+00	-3.912654251703670205e+00	-5.290768985920973222e+00	3.825421382696563288e+00	-4.163254601904483820e+00	5.039512054372176308e+00	-1.373605625538028008e+00	-8.148885981295745040e+00	-7.021615995298654767e+00	-7.960250036222734416e+00	4.308757954402041790e+00	1.025672442884554236e+01	-6.363943724069076602e-02	4.983307970177516921e+00	3.257747063454277558e+00	1.396940905278881928e+00	3.958558683658134569e+00	-7.439642627264388963e+00	-5.412981318782636997e+00	5.284310592816799712e+00	4.297845067164306698e+00	4.541286024663743426e+00	-2.711247534621009869e+00	-8.114627529210304502e+00	8.053294240566331030e-01	7.617750403319694996e+00	-8.801491163877511070e+00	-3.793338830003790463e+00	5.801183502119319435e+00	-7.846691256224736399e+00	8.373156952377174278e+00	-6.816800121025890391e+00	-3.454668237755879723e+00	-1.011036186560447092e+01	4.785274525750884855e+00	5.737950970210472512e+00	1.112466070127330120e+01	-2.604677273600924714e+00	6.680308069612003408e+00	3.952552339447275020e+00	-4.972561604415583147e+00	-5.634263373880751935e+00	-1.259746331922512175e-01	9.040156790486497229e+00	-5.391912339079980576e+00	4.207287295240040415e+00	-8.393455795483211190e+00	3.546358601542587419e+00	5.203812415117480050e+00	-5.812397704580586577e+00	4.597017399765510604e-01	-1.087130982553027891e+01	-5.462606129211523331e+00	3.783410827916998009e+00	6.034542421068464613e+00	-6.047832164912202657e+00	6.052096195401878376e+00	7.807732980848802740e-01	-3.185858134621444737e+00	3.764956500272773177e+00	9.231743105045074671e+00	-9.851027736069868368e+00	8.970061304747035891e+00	-4.925262372218250917e+00	-4.262818574867344168e+00	6.274251880024944938e+00	-5.326809473182846588e+00
-2.430814148219362369e+00	-1.053180117447734609e+01	-1.051929722264294709e+00	-2.911718745237902084e+00	-3.372495747985091441e+00	5.245649724409111592e+00	-9.757309857300004552e+00	6.382772175954505300e+00	-9.181697101547965367e-01	-3.527116752770868224e+00	4.579460462294923651e-01	4.046975403873801724e+00	-8.782399401400788008e+00	5.015546215761340854e+00	2.210141098624440303e+00	-8.475190788853566914e+00	-1.878570734073024440e+00	-8.251427275498297575e+00	-9.175528493433509070e+00	-8.116963133126494867e+00	5.365018066186284962e+00	-4.586152629293954952e+00	8.413749155089176313e+00	-6.704804202593244611e+00	9.870593300742827036e-01	-4.451833785345293837e-01	1.063242122448078142e+00	9.736939545600733936e+00	7.775038471461660272e+00	-3.249144623513675167e+00	-8.928135385371033905e+00	-1.056151029000941044e+01	-4.591256166587459830e+00	-4.151618628831394986e+00	-4.639848915828475029e+00	5.639893084392250344e+00	-7.014637414305524565e+00	-8.669377038517390943e+00	-2.911806078945380349e+00	-5.804046312219799830e+00	-7.291279251009443740e+00	-5.583592322533193375e+00	-1.790507823476674476e+00	-4.844046360973010223e+00	7.269266833682430651e+00	2.326307824458272666e+00	-9.526962949354926380e+00	-2.550569441235003509e+00	-5.769723527026200394e-01	-7.316449147402775743e+00	-8.851496982044116280e+00	-1.976652183487212833e+00	8.131319248896183183e+00	9.218879380973543647e-01	-1.043796801874115499e+00	-3.053428888062173385e+00	-6.287965668497147220e+00	8.440354303909437306e+00	-4.560479649447340966e-02	1.917715816858404754e+00	2.775257373414758089e+00	-3.747624967260428264e+00	6.010632942505736764e+00	-3.022081081175567618e+00	4.406619209548427563e+00	-2.940862723621857633e+00	-5.921640726154295820e+00	3.134416908392410939e+00	1.199957592023002784e+00	-4.386165811723144792e+00	7.568104497455190760e+00	-6.579307428510584366e+00	-7.484242445005135025e+00	1.571691152172602912e+00	1.201978585627636242e+01	-8.269985622496879074e+00	-1.578511533869758399e+00	9.415184868881674163e-01	-5.790156021216616544e+00	-5.480539864783713355e+00	-6.573034973535076375e+00	-1.101972799903455646e+00	7.147021635862751410e+00	-9.726255488776326175e+00	6.526850808892215916e+00	4.084151144200175665e+00	6.955065988577487701e+00	5.263048281698226916e+00	-4.323767866187813169e+00	6.724454223744258385e-01	1.048886451560338529e+01	1.231066059769936327e-01	-4.845335113826537921e+00	-6.068665806514807137e+00	-2.015860057017109241e-01	-9.542675730453066052e+00	-5.866073887269744880e-01	9.896032251690066062e+00	1.079605262604747873e+00	-5.006225631488258720e+00
-8.885877903778713893e-01	-9.019682071707281423e+00	-9.562822022325390137e-03	-5.495765614664526844e+00	-9.207667574893318996e-01	3.518025441422312216e+00	-8.037361726687807462e+00	6.696268416633629705e+00	-3.827492561526219639e+00	-6.219716649991145374e+00	1.112822114516489158e+00	4.327200448381073983e+00	-8.342650539777077157e+00	2.546106273506275830e+00	2.144605807189619462e+00	-8.393042996332995997e+00	-5.561178971392134462e-01	-7.680049113390368554e+00	-5.323555622367508455e+00	-6.217077717394320580e+00	6.054008737591917821e+00	-4.062321704175675841e+00	7.550618185796141191e+00	-5.644586928520510583e+00	6.651897518102037887e-01	-2.366841255926621646e+00	2.709681094348927566e+00	9.051661680271930521e+00	6.448470163966907087e+00	-3.247906458297169507e+00	-8.747452924927701545e+00	-1.153877140934963563e+01	-3.465572095912609285e+00	-3.863431195625152359e+00	-5.146852880931056973e+00	9.636457936983395811e+00	-5.991555547487396716e+00	-9.698045290227721438e+00	-6.573582126782257617e+00	-3.870776299195383352e+00	-1.276837033258275689e+01	-6.273749252068523852e+00	-1.952462603335468616e+00	-5.333674425892597881e+00	5.999121170953239712e+00	2.441556456668421582e+00	-9.104628382085360627e+00	-1.251371282841975852e+00	-3.312793463148646200e+00	-4.372513644472196148e+00	-7.108286040001366324e+00	-3.062155988321921818e+00	1.114455058383165920e+01	3.345769162062886437e+00	2.165597551693654754e+00	-5.375061062433223569e+00	-9.640659207401915509e+00	7.341013833409220979e+00	3.346209239512281108e-01	2.825425321970418846e+00	-7.343211422973414670e-01	-6.409335224453780455e+00	8.907282455319524672e+00	-1.885581038401934251e+00	3.412394876899029761e+00	-3.142485645629852442e+00	-4.142951920885781902e+00	5.649247239913908203e+00	1.952497698087062972e+00	-2.323518297668115906e+00	4.580065588476481153e+00	-6.646269650270560270e+00	-1.016450264336939924e+01	2.344937221977778652e+00	7.064458342450150141e+00	-6.298972271696143821e+00	-2.632670256578958590e+00	5.594563876367818489e-01	-3.337805544605020547e+00	-2.175171118011558491e+00	-4.761400927610286438e+00	-1.084667034526852980e+00	6.643521228165901071e+00	-1.065312474196165660e+01	7.312771010178301445e+00	5.138146714543967875e+00	3.074081257809877954e+00	4.236623459896025068e+00	-5.378794328303723837e+00	2.522740012339222293e+00	1.117273579652991167e+01	1.616740217883850805e+00	-6.425821001899118201e+00	-6.973715243064141589e+00	-1.293041491226160744e+00	-5.126735599359988349e+00	-2.420172794009485706e+00	8.122895301144376745e+00	6.475745233461850381e-01	-5.463340236221968738e+00
-3.304470262940874647e+00	-4.918728235461107268e+00	-1.144436331104357407e+01	8.428307210810704220e+00	-8.990162334339338868e-01	-7.827558062796491356e-02	2.562699969773566178e+00	1.591976110602708605e-01	-1.853957821229722969e+00	-6.489735601452277791e+00	-3.605914832787147084e+00	-3.396879388976702163e+00	-2.545341095214028737e+00	4.516401096772677093e+00	-1.136894427390935824e+00	-3.008980486421913181e+00	-2.106855466447262959e+00	-7.433334431797476327e+00	6.239588086300311698e-01	-5.342121195115425714e+00	-3.429215650562658535e+00	9.076006731738939237e+00	2.105270240704547824e+00	-6.576906595820124046e+00	-1.362717852784233186e-01	6.288618259304208813e+00	2.528058764324918162e+00	-2.969673825403398748e+00	-2.820041829110093157e-01	2.071623022984447893e-02	8.163392948552120387e+00	-1.531150531338981491e+00	6.146672236073085216e+00	9.595123689556645630e+00	-8.086761010777037129e+00	-1.008384776386627379e+01	8.331528197557020121e+00	8.700519378282033145e+00	1.662278626484019250e+00	1.340908088651149299e+01	5.256294890688300470e+00	-3.490990637397750618e+00	3.090265399749416275e+00	-8.808693996677481763e+00	7.632210016915910167e+00	-1.510380835209108152e+00	-2.642884773295954837e+00	-4.794275274551675903e-01	6.521225652496111636e+00	4.451928173908769715e+00	-1.104115559348254116e+01	-5.067901540278395567e-01	-2.624063025880494227e-01	-1.022766314350175421e+01	-3.476536301377687543e+00	4.717157036224559619e+00	4.979562035549545129e-02	-1.073091813424484009e+00	-8.635277099661792022e+00	4.256835135123591130e-01	-7.796544582316309757e+00	-5.828753429400741481e+00	-6.543704103169574182e+00	-1.990042314614357100e+00	9.505736593491903363e+00	1.123440289718817908e+01	2.497934815287585764e-01	2.418787461150975204e+00	7.146929322784985494e+00	1.482422363754549721e+00	1.242094207810229722e+00	8.161338557971191676e+00	-8.824027757045232789e+00	5.948099011835092931e+00	6.983163668782601974e+00	5.164411787457792613e+00	4.421486540606843541e+00	-8.957181681861570155e+00	1.993455978392853822e+00	-8.082258883185076570e+00	-9.814716867579789117e-01	3.750478751685343948e+00	-9.190548995328253312e+00	-8.431218557344656972e+00	-3.650641750234761673e+00	2.722105288253866995e+00	-9.718349303095301650e+00	1.028489226213442898e+01	1.534255945761255457e+00	5.349751109545032079e+00	-8.280116711917539618e+00	5.033189246836733410e+00	-5.773910651447542008e+00	6.142474861593877122e+00	3.279513672504569821e-01	1.008705544310685909e+01	5.956923708828967712e+00	1.879154445088102809e+00	2.266206335224885127e+00	9.178513871884174335e+00
8.592832510666939427e+00	5.441957095367000008e+00	-1.280487246206645668e+00	-1.116897337902058318e+01	-2.117491431232976229e-01	3.677111453232672300e+00	-6.855874581974714665e+00	7.923445536937840927e+00	-2.693123500836547723e+00	3.223293105294769756e+00	-1.587717826857473202e-01	-6.083741287379322848e+00	-5.325354488175463530e+00	-3.102032226967483375e+00	4.918963471917883190e+00	5.953970619350057447e-01	-1.906233563919487395e+00	9.058989672193064280e+00	-4.912709273466187021e+00	-7.811745774550756138e+00	2.608086888100554113e+00	8.232315049238023263e+00	-1.971282338737789352e+00	-9.631110561139680115e+00	-4.733038107884122603e+00	7.777178909868378121e+00	-2.923226612246428990e-01	-2.958516388183173529e+00	-9.344677542415881222e-01	-8.120389972524725053e+00	8.406787239059529071e+00	-1.036100549736647558e+01	-5.084666866623203774e+00	-2.927647008754350466e+00	-2.336727809547434642e+00	5.155776537053267106e+00	-3.530062848939305997e+00	6.536448314858948727e+00	1.915052280088873404e+00	-5.556328638621040206e+00	1.894221235142346194e+00	-3.884232295795146950e+00	-1.812354287744147641e+00	-5.004037442861170248e+00	1.948782915463513898e+00	3.575057254269748963e+00	4.525884793916680415e+00	6.480730637625709889e+00	-7.521762134978636993e+00	-1.024282529455916091e+01	2.198498127025296789e+00	4.841150670235006892e+00	5.596240052798540532e+00	1.793132139045930940e+00	2.597318078320991930e+00	-6.576413219085292639e+00	-8.975307867796807670e+00	-2.369300242981051241e+00	-5.566278195441217491e+00	-2.182534840235287543e+00	4.603068495731793774e+00	4.989618777166292318e+00	2.561138329337108388e+00	8.003077439895342593e+00	6.875633784805377680e+00	-7.809555969838610778e+00	-7.660933282715099324e+00	1.227519551641253592e+01	-6.724844926645367593e+00	-7.871001441410265365e+00	2.432532693206848062e+00	-7.932989327705155524e+00	6.453690932362737165e+00	6.460006468717588435e-01	-1.127071371975782377e+01	-1.254671046422112823e+01	7.995537494742493756e+00	-8.538408729240580808e-01	3.749138372598572744e+00	-3.052285029733345922e+00	1.380625799161930178e+00	7.157176175804663920e+00	2.942665334637855068e+00	-3.245410939253473348e+00	4.088181447359430010e+00	4.273516330694785204e+00	4.570585235073249208e+00	-7.122541518673074279e+00	-5.823090911337484243e+00	-4.759408257980481949e-01	-6.635732098744945517e+00	2.046231798119336975e+00	-2.761421961958379967e+00	-2.887663971107022665e+00	7.698610278136227336e+00	2.828100087915440319e+00	-8.668571879301715910e+00	8.203989789255949461e+00	-2.371336526945547973e+00	1.239379099579621446e+00
4.907262269596362358e+00	-7.628764620079918402e+00	-4.824403145338334475e+00	5.631928980480262581e+00	-6.191372967774452896e+00	-7.207660134804072527e+00	3.225846921405914891e-01	-1.214247646130258484e+00	2.992077591992313157e-01	-1.177084462910637841e+00	7.437701760971857645e+00	-8.763669065777895284e+00	-6.747614443936587492e+00	5.909979024333758879e+00	-9.509925458457374248e+00	-1.062055081276379553e+01	-6.005276788256368015e+00	-7.453785094078378748e+00	7.372193160874318529e+00	3.947385215920672596e+00	1.276459642686478713e+00	4.654976030477696369e+00	-7.905660487410166581e+00	7.711114994673848866e-01	-6.052008551561365302e+00	2.550354617372352362e-01	1.064763382948664461e+00	1.904565545425655593e+00	3.684701459423054271e+00	8.573026281770301793e+00	1.225114290918107507e+01	2.224299499257207380e-01	4.016631647902283220e+00	1.293450234614268890e+00	-3.327502671217588581e+00	2.618279885895882231e+00	-1.089534243751346665e+00	-1.080610233641351225e+00	8.672576341542841405e+00	-3.520365441540477036e+00	8.993502342182512876e+00	5.393079344549798648e+00	-5.079044506550992821e+00	-3.999951185123002517e+00	-8.586348713331815929e+00	2.164056345950172933e+00	-3.752691710151079274e-02	-8.132547260479212170e+00	6.462432385289227810e+00	-1.247025472741189800e+00	9.428691226057002162e-01	4.184427449031367985e+00	-1.021178645071846347e+01	-5.561260239461934596e+00	9.433174274718938435e+00	7.847228243049205965e+00	6.098151598264838213e+00	-9.266354881649688124e+00	-1.005430451676851789e+01	5.727057736560962731e+00	4.560614753828258650e+00	-1.522965568600723296e+00	-2.751280624789777640e+00	5.837827078211595300e+00	-6.191555178234898982e+00	7.537908031386082897e+00	-8.039559655969643615e+00	6.103017712414798623e+00	-6.229001864955310275e+00	6.873109223498190090e+00	7.213489998012687643e-01	1.542079495942371592e+00	-3.516502639017114351e+00	-3.680912594061728882e+00	3.482326990142155410e+00	-5.952144194600858640e+00	5.861783912169233446e+00	4.821130723021862963e+00	-4.913504714358938763e+00	7.978675113058211643e+00	1.199913898342464424e+00	2.843032016708524790e+00	-7.383489963598751871e+00	-2.514678212598828289e+00	-4.748144629749491585e+00	-7.797812517683983202e+00	2.302213242921945735e+00	-8.838840514820951455e-01	-5.623981684081623911e+00	-2.473925610988225721e+00	-7.991206902316855043e+00	-3.454952887190350097e+00	9.522807089219270438e+00	-5.932368201139800235e+00	3.052977552567520014e+00	-5.322710151582972671e+00	3.674371134017560436e+00	-8.203427005099102942e+00	3.636054904596498716e+00	9.974936860588565324e+00
-5.447411816681502650e+00	9.355564831179798979e-01	5.962133074711404745e+00	-5.020074365224728830e+00	2.002564319760032685e+00	2.537104510026229942e+00	-3.930189768112278159e+00	-4.207448869024690730e+00	2.321313494368971941e+00	9.168769497711471317e+00	-9.974535361632389296e+00	-9.325216777345689323e+00	4.252192087803664755e+00	-3.689857916046914266e+00	-6.021579405540922636e+00	3.663700383768062618e-01	4.685174120023341438e+00	1.299315535993159543e+01	-7.171828889676652885e+00	-7.200853324754613816e+00	-6.079019599619446268e-01	1.152187537020383346e+01	-8.147534380480427885e+00	-2.706812537637127480e+00	-2.682323243600485796e+00	1.244317288138991673e+00	-1.853398321760412193e+00	2.561826571105568107e+00	-6.195471730171885127e+00	2.892134184460970481e+00	-8.103631998106932244e+00	-6.890856937097662893e+00	5.072763849225323973e+00	-6.945051447341240802e+00	-9.770835587812761958e+00	5.285596142584208401e+00	-6.707909386152743458e+00	-6.940106583567631660e+00	-3.066806688315955931e+00	4.973361241532022525e+00	-2.030034726195247607e+00	2.170794454598065748e+00	-8.750288361947344384e+00	-9.601328245044669529e+00	4.157654633193652138e+00	1.042159189519403206e+01	-3.826032156550446928e+00	-5.671559364080134280e+00	5.893661756829843279e-01	-6.966950139712221102e+00	-9.488113052006974968e+00	-2.936018097730299203e+00	6.400065678055316454e+00	4.379330759929252359e+00	-9.781307272106992912e+00	4.617836994570653886e+00	3.475808417821724561e+00	-8.809359401312025994e+00	7.425994630585230460e+00	8.904327287683489800e+00	-3.640565326556056469e+00	5.560484131683067766e+00	1.965614718072195899e+00	3.539643425707780899e+00	9.146089324403584797e+00	3.799171596733368794e+00	4.354066877075970510e+00	8.135192114154900622e+00	5.789723771367686567e+00	5.868300696365852609e+00	5.656693519406032600e+00	6.914820338888619133e+00	9.691118012424391637e+00	9.285835998992638451e+00	-2.836326771096527644e+00	4.587393839015495800e+00	-1.787013560837163784e+00	-8.829793508504248933e+00	5.040341529934880604e+00	2.664718881129394035e+00	-8.037111786247260525e+00	2.699478667677919663e+00	-3.762517019584703526e-01	3.754217956191642447e+00	9.942803251345765148e+00	-6.363039651651170026e+00	9.059819972321973225e+00	-6.220263357919032288e+00	4.098870342345389162e+00	-5.638317852890299964e-01	-3.674573087126042914e+00	3.647834975372325150e+00	7.686673989401782592e+00	-4.343102625034674702e+00	8.620314110103473482e+00	-2.775595259272954918e-01	7.889519087620817661e-01	9.015566860542506333e+00	-8.712254339254361213e+00	1.349728964709854262e+00
-1.928262945511214799e+00	-1.078216720310505039e+01	-2.686877763751482906e+00	-2.786185937490768705e+00	-3.518963589310136530e+00	5.002141046517087908e+00	-9.439090659857782839e+00	8.437298584154298453e+00	-3.751779109635515752e+00	-6.145048788625110170e+00	-8.249993722839246146e-01	8.963683126096327669e+00	-6.301484041936265434e+00	3.308538076339478717e+00	1.010395951668579206e+00	-8.699696937155302123e+00	-1.939887570229866798e+00	-4.471846700375907702e+00	-1.027614843888845897e+01	-6.175931554696850512e+00	2.213628538726989614e+00	-5.556373724296323147e+00	4.598345267862969266e+00	-4.844098582552302190e+00	1.099918806844596864e+00	-4.785806397944094570e+00	4.933314829338678820e+00	9.523682446177799577e+00	6.005963360823323605e+00	-3.916193789326851693e+00	-7.323864126444550315e+00	-8.923790690004270942e+00	-3.067350411357983919e+00	-3.654470943041863151e+00	-6.036408027392376141e+00	7.811871209553229889e+00	-7.451318390177282147e+00	-8.021123553039284815e+00	-4.393372242559634877e+00	-5.371154577411941133e+00	-9.879755082245274878e+00	-3.846058123718085309e+00	-1.988679437084997392e+00	-5.004187194685666640e+00	1.876165159895766266e+00	1.615481268467679588e+00	-9.494780705243309527e+00	7.154948773209901525e-02	-2.641363933385592055e-01	-4.363975683407685935e+00	-6.464050492337902298e+00	-2.455529295790690014e+00	9.862001374635701367e+00	4.614810100405850157e+00	7.756311392211079347e-01	-5.635189722615449703e+00	-9.403822665317051133e+00	7.911092555705109497e+00	6.832127635224303219e-01	5.340497582228149742e-01	2.261215398048521230e+00	-5.363861827662415038e+00	1.158412386626030433e+01	-3.140016643329101242e+00	5.575107543575287039e+00	-5.442432328070236025e+00	-4.056189687358108031e+00	4.250491222425767823e+00	2.328471039041073887e+00	-6.187838796621765169e+00	6.164592028689488856e+00	-4.492061538452835734e+00	-5.695418542377856497e+00	1.408950151169668707e+00	1.027522118779385529e+01	-8.684257005450829681e+00	-2.198745871296455157e+00	1.251059018191380545e-02	-6.722934158515042391e+00	-3.132536364342696888e+00	-1.991268426939495573e+00	-4.873219833986269123e+00	9.239678654472461616e+00	-9.484994413001349045e+00	5.348387678327534367e+00	4.836204026726131033e+00	5.088487170718463126e+00	5.299238687934900938e+00	-7.168548696443114210e+00	5.355282578285762263e+00	9.047600542184353500e+00	2.564095288182683063e+00	-4.096871700702115149e+00	-5.610225981250353655e+00	-3.192236159400914541e+00	-9.313821842922612504e+00	-1.655726854712229246e+00	7.893918831014141269e+00	-1.274240966989215629e+00	-4.906478852734761809e+00
3.374090304795521078e+00	6.125236298998268047e+00	1.777846324098559361e+00	-8.373360334602093502e-01	-4.736332670974408021e-01	-8.059915717167719151e+00	7.921438804616112606e+00	2.172956278477640168e+00	8.608321898301159791e+00	1.112761288578269081e+01	5.678225774927867064e+00	8.004119464743883583e+00	7.624828480770657890e+00	-5.778188172927598565e+00	-1.792344229690741475e+00	-4.743154900693246745e+00	1.074613376303491297e+00	9.221518813639370649e+00	4.255927306532489851e+00	5.990856528135697801e+00	4.894334688759474083e-01	-6.357727749241127491e+00	-1.298776058200979744e+00	4.502629263582726971e-01	-1.697687582770062598e+00	5.777692886013284790e-01	-3.766513994992380709e+00	-5.469687004842746170e+00	-4.618905255396024145e+00	-5.436950144499705928e+00	-1.625296515622840499e-01	3.732476909273955812e+00	-1.003116181101828630e+01	1.322417581716823998e+00	6.934554219363202598e+00	9.061874494335224739e-01	-6.012102032067830670e+00	-1.036676950008566500e+01	8.673696846568374141e+00	-4.697864588839093969e+00	5.004522343925098760e+00	-1.873185911835221207e+00	-6.217541458985480496e+00	8.228539841421474321e+00	-6.513546457791071553e+00	8.039539988613300991e+00	-1.699171070530784533e+00	-1.375384219981024003e+00	-8.708360164503655909e+00	-5.938364106283829713e+00	5.988391298336889434e+00	1.083053242906796854e+01	-4.281081300387514332e+00	2.650773744267482801e+00	-1.236038423110047546e+01	-7.241650249934831862e+00	-2.924412944792825542e+00	1.323350278473641284e+00	1.917429438836977695e+00	8.254613161141839406e-01	3.975684904323931956e+00	9.434593897473989799e+00	-3.293907616133006311e+00	-6.206859898729168101e+00	9.498435603745774003e+00	-8.151022600988252265e+00	6.712390941994442528e+00	5.336974061084870158e+00	8.666811594249985262e+00	-4.575710744081280978e+00	-9.546013506348092648e+00	-1.963888162405838411e+00	7.494364202569111733e+00	-1.011685172841848335e+00	2.530199328953262938e+00	-5.844636920192072260e+00	-3.104075626644630659e-01	-5.206982898104242530e+00	1.790929708825325317e+00	1.723819555214543664e+00	3.056694691565248867e+00	1.351723493813422117e+01	2.785029303267169132e-01	6.221615311492866951e+00	-3.733396229127865951e+00	-8.199901471433268085e+00	-6.336246061935661977e-01	-3.442057119225657935e+00	-6.714117067924391336e+00	-4.954933265694597466e+00	8.819984707352121589e+00	7.027266106801973500e+00	5.211035756998617430e+00	8.904672001402419212e+00	-2.899393609068227740e+00	7.409568330432430905e+00	6.273856972592074754e+00	-7.784599292321430219e+00	-8.823837173059240868e+00	8.862198726653227610e+00
